Age,Height,Weight,Team,Year,Host_City,Event,GDP_adjustedPPP_Value,Cereal_yield_kg_per_hectare_Value,Military_expenditure_Value,Tax_revenue,Expense,Central_government_debt,Avg_Temp,Representing_Host,Medal_Binary
23.0,180.0,79.0,St. Kitts and Nevis,2012,London,Athletics Men's 4 x 100 metres Relay,1241385837.8813,3186.3629955638753,63982522731.993225,229203695.63616955,313904986.9948384,1239972376.618708,24.5,N,0
27.0,180.0,79.0,St. Kitts and Nevis,2016,Rio de Janeiro,Athletics Men's 100 metres,1537321171.57061,3427.3765179559477,61606632362.78845,296239321.29933614,417147998.4737393,920604861.363397,24.5,N,0
27.0,180.0,79.0,St. Kitts and Nevis,2016,Rio de Janeiro,Athletics Men's 200 metres,1537321171.57061,3427.3765179559477,61606632362.78845,296239321.29933614,417147998.4737393,920604861.363397,24.5,N,0
27.0,180.0,79.0,St. Kitts and Nevis,2016,Rio de Janeiro,Athletics Men's 4 x 100 metres Relay,1537321171.57061,3427.3765179559477,61606632362.78845,296239321.29933614,417147998.4737393,920604861.363397,24.5,N,0
27.0,183.0,67.0,United Kingdom,1976,Montreal,Athletics Men's 20 kilometres Walk,955939756230.106,3599.2,10766652890.3344,227520308145.61227,348391856465.2295,288726030587.68756,8.45,N,0
22.0,169.0,68.0,Trinidad and Tobago,1976,Montreal,Athletics Men's 4 x 100 metres Relay,9676463742.84,2957.9,12613977.3954241,2863140140.326403,2308961652.1857166,1625956218.3040614,25.75,N,0
26.0,169.0,68.0,Trinidad and Tobago,1980,Moskva,Athletics Men's 100 metres,9676463742.84,3201.6,36927083.33333329,3449737558.4606986,2308961652.1857166,1625956218.3040614,25.75,N,0
20.0,183.5505617977528,75.60861423220973,St. Vincent and the Grenadines,1988,Seoul,Athletics Men's Triple Jump,387361141.86610496,2998.0,22062050991.976982,70729230.72103913,87124475.11944401,122119836.3335406,26.8,N,0
29.0,178.0,64.0,Australia,2016,Rio de Janeiro,Athletics Men's Marathon,1143607260469.09,2074.3,26382947050.0183,254901974295.77377,308346672859.23926,625382011175.5729,21.65,N,0
27.0,189.0,70.0,Australia,2004,Athina,Athletics Men's 20 kilometres Walk,629935242731.7421,2116.3,11995219709.5054,153460738846.5256,162101876078.7689,144848893604.89932,21.65,N,0
31.0,189.0,70.0,Australia,2008,Beijing,Athletics Men's 20 kilometres Walk,794914787843.467,1332.7,18633092318.2741,193133807459.13123,193807202213.81894,146443076170.0066,21.65,N,0
31.0,189.0,70.0,Australia,2008,Beijing,Athletics Men's 50 kilometres Walk,794914787843.467,1332.7,18633092318.2741,193133807459.13123,193807202213.81894,146443076170.0066,21.65,N,0
35.0,189.0,70.0,Australia,2012,London,Athletics Men's 50 kilometres Walk,971875476831.276,2231.6,26216580848.4356,206389782581.1706,254216730568.8217,388542414040.51,21.65,N,0
23.0,194.0,87.0,Russian Federation,2012,London,Athletics Men's Triple Jump,3692393232080.38,1858.7,81469399931.2577,507425967832.9393,892613380782.7953,315471459686.30316,-5.1,N,0
23.0,172.0,67.0,Germany,1968,Mexico City,Athletics Men's 800 metres,1542829292000.47,3619.6,4827481334.070029,167012210747.6594,312347989447.55884,324149713504.99634,8.5,N,0
27.0,172.0,67.0,Germany,1972,Munich,Athletics Men's 800 metres,1542829292000.47,3770.2,9006765501.46289,167012210747.6594,312347989447.55884,324149713504.99634,8.5,Y,0
26.0,177.0,72.0,Jamaica,1984,Los Angeles,Athletics Men's Marathon,11416644183.8912,2041.5,25153444.252815306,1174137730.6204875,2790798884.2648335,15839603712.47358,24.95,N,0
30.0,177.0,72.0,Jamaica,1988,Seoul,Athletics Men's Marathon,11416644183.8912,1603.1,30932577.8211003,1174137730.6204875,2790798884.2648335,15839603712.47358,24.95,N,0
23.0,185.0,94.0,Poland,1980,Moskva,Athletics Men's Javelin Throw,235357871376.914,2336.8,1506218238.81022,53620832409.86033,84670670210.88496,142284185393.7867,7.85,N,0
25.0,166.0,57.0,Spain,1992,Barcelona,"Athletics Men's 10,000 metres",579643052336.549,1955.2,12250195429.6283,92211724209.8693,143224532650.52356,1560490304843.5752,13.3,Y,0
20.0,165.0,59.0,Somalia,1988,Seoul,"Athletics Men's 5,000 metres",1003200344298.0536,699.1,49500000.0,159322088468.64624,243135812770.22794,594051434128.9308,27.05,N,0
28.0,165.0,59.0,Somalia,1996,Atlanta,"Athletics Men's 5,000 metres",1363997612057.9192,504.7,13661250.0,214380870050.53714,332062828614.89276,732452907301.7411,27.05,N,0
26.0,168.0,55.0,United Kingdom,1968,Mexico City,Athletics Men's Marathon,955939756230.106,3446.5,5563195549.443561,220042852460.4669,282115585625.0246,288726030587.68756,8.45,N,0
28.0,164.0,56.0,France,1960,Roma,"Athletics Men's 10,000 metres",1026359782091.95,2275.9,3881219690.4271603,191676161211.1877,307961698763.933,737396103098.2637,10.7,N,0
23.0,178.0,70.0,Ghana,1964,Tokyo,Athletics Men's 4 x 100 metres Relay,18144991955.8527,777.6,33302237.237994395,2481815359.631588,3721570785.307127,13036409446.718193,27.2,N,0
20.0,183.0,75.0,Ghana,1960,Roma,Athletics Men's 4 x 400 metres Relay,18144991955.8527,816.4,20821777.3519574,2481815359.631588,3721570785.307127,13036409446.718193,27.2,N,0
24.0,183.0,75.0,Ghana,1964,Tokyo,Athletics Men's 400 metres,18144991955.8527,777.6,33302237.237994395,2481815359.631588,3721570785.307127,13036409446.718193,27.2,N,0
24.0,183.0,75.0,Ghana,1964,Tokyo,Athletics Men's 4 x 400 metres Relay,18144991955.8527,777.6,33302237.237994395,2481815359.631588,3721570785.307127,13036409446.718193,27.2,N,0
28.0,183.0,75.0,Ghana,1968,Mexico City,Athletics Men's 200 metres,18144991955.8527,859.3,44271216.3553464,2481815359.631588,3721570785.307127,13036409446.718193,27.2,N,0
28.0,183.0,75.0,Ghana,1968,Mexico City,Athletics Men's 4 x 100 metres Relay,18144991955.8527,859.3,44271216.3553464,2481815359.631588,3721570785.307127,13036409446.718193,27.2,N,0
32.0,183.0,75.0,Ghana,1972,Munich,Athletics Men's 200 metres,18144991955.8527,867.1,30202525.7565639,2481815359.631588,3721570785.307127,12551487250.609627,27.2,N,0
32.0,183.0,75.0,Ghana,1972,Munich,Athletics Men's 4 x 100 metres Relay,18144991955.8527,867.1,30202525.7565639,2481815359.631588,3721570785.307127,12551487250.609627,27.2,N,0
23.0,188.0,88.0,Liberia,2008,Beijing,Athletics Men's Decathlon,3684660905.8821,1553.4,3907000.0,624216192.0647829,904779104.0660672,800699248.5634545,25.3,N,0
27.0,188.0,88.0,Liberia,2012,London,Athletics Men's Decathlon,5104564172.25201,1285.3,15179000.0,837112311.1186277,1296324020.9250135,1064060565.4176174,25.3,N,0
27.0,181.0,66.0,Nigeria,1984,Los Angeles,Athletics Men's 4 x 100 metres Relay,206771443952.778,1266.3,1210916249.52546,2045297960.4933302,15265762331.52702,88583822181.54564,26.8,N,0
24.0,186.0,77.0,Nigeria,1996,Atlanta,Athletics Men's 110 metres Hurdles,249772234441.575,1220.4,701412878.580176,2470644069.245287,18440474637.640617,107005971321.22774,26.8,N,0
18.0,168.0,58.0,Eritrea,2012,London,"Athletics Men's 5,000 metres",6758835465.49469,453.5,181583668.998912,1108401067.3715703,1716432680.9775882,3804805923.8652925,25.5,N,0
22.0,168.0,58.0,Eritrea,2016,Rio de Janeiro,"Athletics Men's 5,000 metres",6758835465.49469,414.2,181583668.998912,1120147176.4106076,1741548530.1702023,3951689762.222615,25.5,N,0
21.0,180.0,47.0,Djibouti,1988,Seoul,"Athletics Men's 1,500 metres",2342710799.37195,1538.5,31059919.761874,372054873.5408912,567779803.4344182,1387251029.1949875,28.0,N,0
23.0,178.0,75.0,Somalia,1996,Atlanta,Athletics Men's 800 metres,1363997612057.9192,504.7,13661250.0,214380870050.53714,332062828614.89276,732452907301.7411,27.05,N,0
27.0,178.0,75.0,Somalia,2000,Sydney,"Athletics Men's 1,500 metres",1693393843737.1672,733.0,16576250.0,269726002562.72433,404719752715.28656,925652243692.8317,27.05,N,0
23.0,176.0,69.0,Somalia,1972,Munich,Athletics Men's Marathon,1003200344298.0536,494.2,13200000.0,157258384689.4295,228474669901.07492,693946647201.6123,27.05,N,0
21.0,180.0,68.0,Somalia,1984,Los Angeles,Athletics Men's 800 metres,1003200344298.0536,643.8,89200000.0,160160871654.07736,244598208799.91605,619025237397.1011,27.05,N,0
21.0,180.0,68.0,Somalia,1984,Los Angeles,"Athletics Men's 1,500 metres",1003200344298.0536,643.8,89200000.0,160160871654.07736,244598208799.91605,619025237397.1011,27.05,N,0
26.0,180.0,68.0,Somalia,1988,Seoul,"Athletics Men's 1,500 metres",1003200344298.0536,699.1,49500000.0,159322088468.64624,243135812770.22794,594051434128.9308,27.05,N,0
19.0,186.0,78.0,Nigeria,1988,Seoul,Athletics Men's 100 metres,206771443952.778,1305.5,271106046.546484,2045297960.4933302,15265762331.52702,88583822181.54564,26.8,N,0
19.0,186.0,78.0,Nigeria,1988,Seoul,Athletics Men's 200 metres,206771443952.778,1305.5,271106046.546484,2045297960.4933302,15265762331.52702,88583822181.54564,26.8,N,0
19.0,186.0,78.0,Nigeria,1988,Seoul,Athletics Men's 4 x 100 metres Relay,206771443952.778,1305.5,271106046.546484,2045297960.4933302,15265762331.52702,88583822181.54564,26.8,N,0
22.0,186.0,78.0,Nigeria,1992,Barcelona,Athletics Men's 100 metres,229463837373.266,1164.0,173657679.322943,2269761769.8781304,16941122710.447577,98305565693.1558,26.8,N,0
22.0,186.0,78.0,Nigeria,1992,Barcelona,Athletics Men's 200 metres,229463837373.266,1164.0,173657679.322943,2269761769.8781304,16941122710.447577,98305565693.1558,26.8,N,0
22.0,186.0,78.0,Nigeria,1992,Barcelona,Athletics Men's 4 x 100 metres Relay,229463837373.266,1164.0,173657679.322943,2269761769.8781304,16941122710.447577,98305565693.1558,26.8,N,1
26.0,186.0,78.0,Nigeria,1996,Atlanta,Athletics Men's 100 metres,249772234441.575,1220.4,701412878.580176,2470644069.245287,18440474637.640617,107005971321.22774,26.8,N,0
24.0,177.0,70.0,Cameroon,1968,Mexico City,"Athletics Men's 5,000 metres",22865519750.5969,768.1,20339866.0651295,3584323631.367091,5207526200.351875,16427909056.45209,24.6,N,0
28.0,177.0,70.0,Cameroon,1972,Munich,"Athletics Men's 5,000 metres",22865519750.5969,820.2,24894059.390226506,3584323631.367091,5207526200.351875,15816831461.06926,24.6,N,0
28.0,177.0,70.0,Cameroon,1972,Munich,"Athletics Men's 3,000 metres Steeplechase",22865519750.5969,820.2,24894059.390226506,3584323631.367091,5207526200.351875,15816831461.06926,24.6,N,0
24.0,162.0,65.0,Nigeria,1984,Los Angeles,Athletics Men's 4 x 100 metres Relay,206771443952.778,1266.3,1210916249.52546,2045297960.4933302,15265762331.52702,88583822181.54564,26.8,N,0
28.0,162.0,65.0,Nigeria,1988,Seoul,Athletics Men's 100 metres,206771443952.778,1305.5,271106046.546484,2045297960.4933302,15265762331.52702,88583822181.54564,26.8,N,0
28.0,162.0,65.0,Nigeria,1988,Seoul,Athletics Men's 200 metres,206771443952.778,1305.5,271106046.546484,2045297960.4933302,15265762331.52702,88583822181.54564,26.8,N,0
28.0,162.0,65.0,Nigeria,1988,Seoul,Athletics Men's 4 x 100 metres Relay,206771443952.778,1305.5,271106046.546484,2045297960.4933302,15265762331.52702,88583822181.54564,26.8,N,0
21.0,176.0,65.0,Libya,1996,Atlanta,Athletics Men's Marathon,87739393741.1357,678.0,1215813592.8421874,13790088341.54221,21360001666.483994,47115166084.21903,21.8,N,0
26.0,176.0,65.0,Libya,2000,Sydney,Athletics Men's Marathon,93037496957.174,648.8,1085534664.87046,14819135096.959242,22235886176.754642,50856667587.684875,21.8,N,0
21.0,185.0,63.0,Nigeria,1980,Moskva,Athletics Men's 100 metres,206771443952.778,1087.0,3029915084.83287,2045297960.4933302,15265762331.52702,88583822181.54564,26.8,N,0
21.0,185.0,63.0,Nigeria,1980,Moskva,Athletics Men's 200 metres,206771443952.778,1087.0,3029915084.83287,2045297960.4933302,15265762331.52702,88583822181.54564,26.8,N,0
21.0,185.0,63.0,Nigeria,1980,Moskva,Athletics Men's 4 x 100 metres Relay,206771443952.778,1087.0,3029915084.83287,2045297960.4933302,15265762331.52702,88583822181.54564,26.8,N,0
20.0,168.0,56.0,Cote d'Ivoire,1964,Tokyo,"Athletics Men's 1,500 metres",25317461741.9861,774.9,11190603.484514,4559904598.018125,3151104546.996491,43309427990.921555,26.35,N,0
22.0,188.0,80.0,United States,2016,Rio de Janeiro,Athletics Men's High Jump,18707189000000.0,8142.9,600106443000.0,2054599999999.9998,4225400000000.0005,18523318000000.004,8.55,N,0
26.0,188.0,80.0,United States,1996,Atlanta,Athletics Men's 400 metres Hurdles,8100201000000.0,5175.3,271417000000.0,918229999999.9991,1615059999999.9995,3773520000000.0005,8.55,Y,1
20.0,173.0,61.0,Uganda,1960,Roma,Athletics Men's 400 metres,8670698675.06957,902.3,727985.440291194,1120993935.6459818,1116774191.5519094,6229530351.533956,22.8,N,0
20.0,173.0,61.0,Uganda,1960,Roma,Athletics Men's 4 x 100 metres Relay,8670698675.06957,902.3,727985.440291194,1120993935.6459818,1116774191.5519094,6229530351.533956,22.8,N,0
24.0,168.0,59.0,Palau,2000,Sydney,Athletics Men's 100 metres,186974533.63523895,2671.403588378855,25416841055.39075,31134510.546018414,97366898.6593616,44420972.32954199,27.6,N,0
20.0,170.0,69.0,Ghana,2000,Sydney,Athletics Men's 4 x 400 metres Relay,33903637668.5276,1309.2,50882608.2408578,4637233729.166551,6953697624.656849,18532592635.36826,27.2,N,0
28.0,167.0,68.0,Togo,1972,Munich,Athletics Men's Long Jump,3166838435.8373103,974.3,5126414.5253702,416323730.6356772,416170349.18266743,2190606220.650959,27.15,N,0
30.0,187.0,80.0,Russian Federation,1996,Atlanta,Athletics Men's Decathlon,817526684921.467,1427.3,15826340651.8084,91913484062.58261,131266540012.09863,1176821483862.9658,-5.1,N,0
24.0,189.0,67.0,Russian Federation,1972,Munich,"Athletics Men's 5,000 metres",1188578475445.01,1743.2,7766720078.413421,133630364335.37096,321485421614.6354,1710946824072.3472,-5.1,N,0
21.0,184.0,69.0,Pakistan,1988,Seoul,Athletics Men's 100 metres,212562704434.46695,1702.4,2721723239.628289,33757897107.52051,51516734619.41826,167441026922.34113,20.2,N,0
21.0,184.0,69.0,Pakistan,1988,Seoul,Athletics Men's 200 metres,212562704434.46695,1702.4,2721723239.628289,33757897107.52051,51516734619.41826,167441026922.34113,20.2,N,0
21.0,184.0,69.0,Pakistan,1988,Seoul,Athletics Men's 4 x 400 metres Relay,212562704434.46695,1702.4,2721723239.628289,33757897107.52051,51516734619.41826,167441026922.34113,20.2,N,0
30.0,181.0,76.0,Russian Federation,1964,Tokyo,Athletics Men's 50 kilometres Walk,1188578475445.01,1743.2,7766720078.413421,133630364335.37096,321485421614.6354,1710946824072.3472,-5.1,N,0
34.0,181.0,76.0,Russian Federation,1968,Mexico City,Athletics Men's 50 kilometres Walk,1188578475445.01,1743.2,7766720078.413421,133630364335.37096,321485421614.6354,1710946824072.3472,-5.1,N,0
28.0,182.0,72.0,Dominica,1996,Atlanta,"Athletics Men's 1,500 metres",390669232.363825,1345.2,24950583193.521687,79013275.94939452,99840498.60491852,314879678.3411454,22.35,N,0
19.0,180.0,72.0,Seychelles,1980,Moskva,Athletics Men's Triple Jump,638520982.3342558,2045.9439993030842,7246651.05202591,195758694.3931231,275832161.42831755,1129699021.3096454,27.15,N,0
27.0,179.0,74.0,Nigeria,1972,Munich,Athletics Men's 400 metres Hurdles,206771443952.778,654.9,904095638.3617448,2045297960.4933302,15265762331.52702,88583822181.54564,26.8,N,0
29.0,185.0,80.0,Nigeria,1984,Los Angeles,Athletics Men's Triple Jump,206771443952.778,1266.3,1210916249.52546,2045297960.4933302,15265762331.52702,88583822181.54564,26.8,N,0
22.0,184.0,66.0,France,1980,Moskva,Athletics Men's High Jump,1026359782091.95,4854.2,26427190946.7001,198004499373.54187,374258635688.38446,658866116625.1111,10.7,N,0
23.0,175.0,66.0,Algeria,2004,Athina,"Athletics Men's 5,000 metres",334031928922.014,1344.1,2802224794.1316104,89533905329.31807,69821126284.21794,158109968979.25208,22.5,N,0
21.0,193.0,75.0,Armenia,2016,Rio de Janeiro,Athletics Men's Triple Jump,25863255107.3287,3076.1,431396218.601658,5503021847.681889,6649835533.294954,15121474837.95896,7.15,N,0
36.0,173.0,60.0,Luxembourg,1984,Los Angeles,Athletics Men's Marathon,11327502020.7178,5328.8,38661575.0856935,2723871662.752339,3668747310.25764,275750984.8916056,8.65,N,0
23.0,174.0,64.0,Portugal,1988,Seoul,Athletics Men's 100 metres,117431345199.761,1642.0,1347837652.2723699,19945784570.273155,34983514175.32011,9682127743.462946,15.15,N,0
23.0,174.0,64.0,Portugal,1988,Seoul,Athletics Men's 4 x 100 metres Relay,117431345199.761,1642.0,1347837652.2723699,19945784570.273155,34983514175.32011,9682127743.462946,15.15,N,0
27.0,174.0,64.0,Portugal,1992,Barcelona,Athletics Men's 4 x 100 metres Relay,131004998680.181,1805.4,2532649406.11792,26232823415.065147,46998859537.95361,10801265455.11367,15.15,N,0
24.0,180.0,72.0,Benin,1996,Atlanta,Athletics Men's 100 metres,6928183718.85705,1009.6,22834520.251335103,948275822.3951017,726519523.1052889,3720364509.686513,27.55,N,0
24.0,180.0,72.0,Benin,1996,Atlanta,Athletics Men's 4 x 100 metres Relay,6928183718.85705,1009.6,22834520.251335103,948275822.3951017,726519523.1052889,3720364509.686513,27.55,N,0
28.0,167.0,64.0,Argentina,1984,Los Angeles,Athletics Men's Marathon,239710637236.106,2581.5,2527749814.8534107,11598430696.700071,24751179097.116966,147913559803.96744,14.8,N,0
27.0,194.0,80.0,"Venezuela, RB",2012,London,Athletics Men's 4 x 400 metres Relay,538609449967.729,3760.2,5114847099.9930105,88328128756.56387,136781974783.62622,303203774725.5696,25.35,N,0
26.0,178.0,64.0,Spain,1964,Tokyo,"Athletics Men's 5,000 metres",529657688852.408,1178.5,386820000.721007,84259870851.92809,130873603409.63283,10635336720090.21,13.3,N,0
26.0,178.0,64.0,Spain,1964,Tokyo,"Athletics Men's 10,000 metres",529657688852.408,1178.5,386820000.721007,84259870851.92809,130873603409.63283,10635336720090.21,13.3,N,0
24.0,168.0,62.0,Panama,1984,Los Angeles,Athletics Men's 200 metres,12542238220.154,1515.1,103800000.0,2002367540.2927647,3058022278.828147,7739193906.631206,25.4,N,0
32.0,168.0,62.0,Panama,1992,Barcelona,Athletics Men's 100 metres,15693174534.4945,1772.0,78800000.0,2485111721.16227,3897986972.30532,8494239552.097886,25.4,N,0
24.0,178.0,77.0,Belize,2004,Athina,Athletics Men's 400 metres Hurdles,1873233084.9195895,2365.7,9486150.0,368341505.58327883,476339957.1526413,1947991844.835475,25.3,N,0
24.0,171.0,62.0,Chile,1984,Los Angeles,"Athletics Men's 5,000 metres",59884081815.8211,2704.1,1462262953.46653,11993696065.964884,17795467963.414604,36951500438.61284,8.45,N,0
24.0,171.0,62.0,Chile,1984,Los Angeles,"Athletics Men's 10,000 metres",59884081815.8211,2704.1,1462262953.46653,11993696065.964884,17795467963.414604,36951500438.61284,8.45,N,0
24.0,171.0,62.0,Chile,1984,Los Angeles,Athletics Men's Marathon,59884081815.8211,2704.1,1462262953.46653,11993696065.964884,17795467963.414604,36951500438.61284,8.45,N,0
28.0,171.0,62.0,Chile,1988,Seoul,Athletics Men's Marathon,59884081815.8211,3531.6,999951022.807046,8607756929.881996,11528038054.314104,35460738113.15753,8.45,N,0
26.0,172.0,64.0,Cuba,1992,Barcelona,Athletics Men's 4 x 100 metres Relay,1097558024721.1284,1752.1,296933962.264151,173805134575.85422,272619594735.80328,594074880376.5818,25.2,N,1
23.0,185.0,75.0,Argentina,2000,Sydney,Athletics Men's 400 metres,437546664178.551,3472.5,3266633316.65833,42103380629.64398,73651741577.31093,239174160763.07202,14.8,N,0
29.0,173.0,65.0,Nicaragua,1992,Barcelona,Athletics Men's Marathon,8489269482.3101,1688.1,47200000.0,1685078322.4642084,2071413953.0547478,4594984172.676746,24.9,N,0
33.0,173.0,65.0,Nicaragua,1996,Atlanta,Athletics Men's Marathon,10696882220.1981,1689.3,31533400.5097505,1015609202.0885677,1155621672.9706671,5744117447.117427,24.9,N,0
24.0,173.0,59.0,Kenya,1996,Atlanta,Athletics Men's Marathon,46597318891.8303,1402.6,170804816.256353,7864220573.785564,10634830210.064344,25022288450.559383,24.75,N,0
18.0,169.0,70.0,Ghana,1996,Atlanta,Athletics Men's 200 metres,26886908309.5078,1389.2,44417812.616556704,3677507390.352923,5514553696.984178,14437997534.278742,27.2,N,0
